,created_on,property_type,lat,lon,price usd,b_id,c_b_id
87,2/22/2017,apartment,-34.6269285,-58.3725457,140000.0,32.0,41
88,1/26/2017,apartment,-34.6270695,-58.372542599999996,150000.0,32.0,41
89,5/26/2017,apartment,-34.627381,-58.372464,225000.0,32.0,41
90,4/28/2017,apartment,-34.627417,-58.372378000000005,235000.0,32.0,41
91,2/12/2017,apartment,-34.627417,-58.372378000000005,235000.0,32.0,41
92,4/28/2017,apartment,-34.626876,-58.371705000000006,389000.0,32.0,41
93,6/5/2017,apartment,-34.628197899999996,-58.3723207,67787.47,32.0,41
94,3/24/2017,PH,-34.6280131,-58.37300079999999,135000.0,32.0,41
95,12/4/2016,apartment,-34.62685689999999,-58.3728858,215000.0,32.0,41
96,6/11/2017,apartment,-34.627381,-58.372420999999996,199000.0,32.0,41
97,7/20/2017,apartment,-34.626813,-58.371743,350000.0,32.0,41
98,7/29/2017,apartment,-34.62752395,-58.37094905,95173.99,32.0,41
99,7/29/2017,apartment,-34.62752395,-58.37094905,114679.9,32.0,41
100,7/29/2017,apartment,-34.62752395,-58.37094905,114124.67,32.0,41
101,7/29/2017,apartment,-34.62752395,-58.37094905,138021.92,32.0,41
102,7/29/2017,apartment,-34.62752395,-58.37094905,100457.08,32.0,41
103,7/29/2017,apartment,-34.62752395,-58.37094905,161453.68,32.0,41
104,7/29/2017,apartment,-34.62752395,-58.37094905,143131.15,32.0,41
105,7/19/2017,apartment,-34.62681043,-58.37243659,395000.0,32.0,41
106,9/13/2017,store,-34.62808597,-58.37347241,130000.0,32.0,41
107,7/29/2017,apartment,-34.62752395,-58.37094905,116525.05,32.0,41
108,7/15/2017,apartment,-34.626876,-58.371705000000006,389000.0,32.0,41
109,7/29/2017,apartment,-34.62752395,-58.37094905,140579.34,32.0,41
110,7/29/2017,apartment,-34.62752395,-58.37094905,108202.23,32.0,41
111,7/29/2017,apartment,-34.62752395,-58.37094905,201508.65,32.0,41
112,7/29/2017,apartment,-34.62752395,-58.37094905,106777.71,32.0,41
113,7/29/2017,apartment,-34.62752395,-58.37094905,208838.78,32.0,41
114,7/29/2017,apartment,-34.62752395,-58.37094905,145688.56,32.0,41
115,7/29/2017,apartment,-34.62752395,-58.37094905,91646.33,32.0,41
116,7/29/2017,apartment,-34.62752395,-58.37094905,89419.81,32.0,41
117,7/29/2017,apartment,-34.62752395,-58.37094905,118605.75,32.0,41
118,7/29/2017,apartment,-34.62752395,-58.37094905,197846.38,32.0,41
119,7/29/2017,apartment,-34.62752395,-58.37094905,195849.8,32.0,41
120,7/29/2017,apartment,-34.62752395,-58.37094905,114444.35,32.0,41
121,7/29/2017,apartment,-34.62752395,-58.37094905,141914.13,32.0,41
122,7/29/2017,apartment,-34.62752395,-58.37094905,205170.91,32.0,41
123,7/29/2017,apartment,-34.62752395,-58.37094905,96935.02,32.0,41
124,7/29/2017,apartment,-34.62752395,-58.37094905,98696.05,32.0,41
125,7/29/2017,apartment,-34.62752395,-58.37094905,139911.94,32.0,41
126,1/19/2018,PH,-34.627794,-58.372338,132000.0,32.0,41
127,6/24/2017,apartment,-34.626876,-58.371705000000006,389000.0,32.0,41
128,10/16/2017,apartment,-34.627487,-58.37255,298000.0,32.0,41
129,1/19/2018,PH,-34.627794,-58.372338,139900.0,32.0,41
130,1/31/2018,apartment,-34.6266576,-58.37096379999999,99541.51,32.0,41
131,1/31/2018,apartment,-34.6266576,-58.37096379999999,141721.85,32.0,41
132,6/16/2017,apartment,-34.626823,-58.372386,395000.0,32.0,41
133,1/31/2018,apartment,-34.6266576,-58.37096379999999,101324.5,32.0,41
134,1/31/2018,apartment,-34.6266576,-58.37096379999999,203209.37,32.0,41
135,1/8/2018,apartment,-34.626987,-58.372327,175000.0,32.0,41
136,1/19/2018,PH,-34.627794,-58.372338,155000.0,32.0,41
137,1/31/2018,apartment,-34.6266576,-58.37096379999999,115384.61,32.0,41
138,1/31/2018,apartment,-34.6266576,-58.37096379999999,214467.65,32.0,41
139,1/31/2018,apartment,-34.6266576,-58.37096379999999,94090.67,32.0,41
140,9/25/2017,apartment,-34.627407399999996,-58.3712025,93000.0,32.0,41
141,1/31/2018,apartment,-34.6266576,-58.37096379999999,149617.93,32.0,41
142,1/31/2018,apartment,-34.6266576,-58.37096379999999,206979.11,32.0,41
143,1/31/2018,apartment,-34.6266576,-58.37096379999999,144370.86,32.0,41
144,1/8/2018,apartment,-34.626987,-58.372327,280000.0,32.0,41
145,1/19/2018,PH,-34.627794,-58.372338,161900.0,32.0,41
146,1/20/2018,PH,-34.627794,-58.372338,120000.0,32.0,41
147,1/8/2018,PH,-34.627794,-58.372338,91000.0,32.0,41
148,5/24/2016,apartment,-34.631848,-58.38285,120000.0,32.0,48
149,9/18/2016,apartment,-34.632149,-58.38315,58500.0,32.0,38
150,3/9/2016,PH,-34.6362672,-58.3885029,240000.0,32.0,40
151,12/6/2016,PH,-34.637516,-58.390074,154500.0,32.0,40
152,12/31/2017,store,-34.63720742,-58.38788894,135000.0,32.0,40
153,10/21/2017,apartment,-34.6375064,-58.389137399999996,85000.0,32.0,40
154,12/14/2017,apartment,-34.6354593,-58.387718799999995,92000.0,32.0,40
155,7/9/2015,apartment,-34.629162,-58.370792599999994,62000.0,32.0,43
156,4/24/2015,apartment,-34.62818119,-58.37182986,85000.0,32.0,41
157,3/15/2017,apartment,-34.6287217,-58.3721462,123460.67,32.0,12
158,8/11/2017,store,-34.62916175,-58.37198148,650000.0,32.0,41
159,11/2/2017,apartment,-34.6282511,-58.37114570000001,140000.0,32.0,41
160,2/23/2015,apartment,-34.63641212,-58.39006707,175000.0,32.0,40
161,2/25/2016,PH,-34.63515,-58.388364,174900.0,32.0,40
162,11/23/2016,apartment,-34.634515,-58.389134999999996,154900.0,32.0,40
163,7/6/2017,PH,-34.63628,-58.390145,220000.0,32.0,40
164,1/31/2018,PH,-34.6349989,-58.3899473,280000.0,32.0,40
165,4/26/2016,house,-34.651835999999996,-58.381921999999996,220000.0,32.0,13
166,2/11/2015,apartment,-34.63181204,-58.38251073,65000.0,32.0,38
167,12/30/2017,PH,-34.62937016,-58.37524458,48000.0,32.0,41
168,10/17/2017,apartment,-34.65036507,-58.39448205,85000.0,32.0,4
169,8/8/2014,apartment,-34.63266569,-58.44693967,180000.0,9.0,32
170,9/1/2015,apartment,-34.6339044,-58.4474353,0.0,9.0,11
171,9/1/2015,apartment,-34.6339044,-58.4474353,0.0,9.0,11
172,9/1/2015,apartment,-34.6339044,-58.4474353,0.0,9.0,11
173,9/1/2015,apartment,-34.6339044,-58.4474353,0.0,9.0,11
174,9/1/2015,apartment,-34.6339044,-58.4474353,79000.0,9.0,11
175,9/1/2015,apartment,-34.6339044,-58.4474353,0.0,9.0,11
176,9/1/2015,apartment,-34.6339044,-58.4474353,0.0,9.0,11
177,9/1/2015,apartment,-34.6339044,-58.4474353,0.0,9.0,11
178,9/1/2015,apartment,-34.6339044,-58.4474353,0.0,9.0,11
179,9/1/2015,apartment,-34.6339044,-58.4474353,0.0,9.0,11
180,12/21/2015,apartment,-34.633084000000004,-58.445152,164000.0,9.0,11
181,9/6/2016,apartment,-34.6339042,-58.447435399999996,76000.0,9.0,11
182,5/30/2017,apartment,-34.632163399999996,-58.4452103,132000.0,9.0,11
183,4/5/2017,apartment,-34.632938200000005,-58.447560100000004,295000.0,9.0,11
184,2/20/2016,house,-34.635538000000004,-58.429735,0.0,9.0,13
185,12/22/2015,store,-34.6346573,-58.430888100000004,320000.0,9.0,39
186,5/6/2016,store,-34.6346573,-58.430888100000004,320000.0,9.0,39
187,1/9/2016,store,-34.6346573,-58.430888100000004,320000.0,9.0,11
188,7/19/2017,store,-34.63453575,-58.42989809,250000.0,9.0,11
189,4/30/2015,PH,-34.630902,-58.435031,105000.0,9.0,19
190,6/18/2017,house,-34.6326155,-58.432902799999994,440000.0,9.0,11
191,11/21/2015,apartment,-34.6361792,-58.439475699999996,99000.0,9.0,11
192,12/23/2014,apartment,-34.6361644,-58.4394814,60000.0,9.0,11
193,3/12/2015,apartment,-34.6361644,-58.4394814,125000.0,9.0,11
194,6/1/2015,apartment,-34.6361792,-58.439475699999996,105000.0,9.0,11
195,6/1/2015,apartment,-34.6361792,-58.439475699999996,229000.0,9.0,11
196,6/1/2015,apartment,-34.6361792,-58.439475699999996,130000.0,9.0,11
197,6/1/2015,apartment,-34.6361792,-58.439475699999996,205000.0,9.0,11
198,4/27/2016,apartment,-34.636179,-58.439476,92000.0,9.0,11
199,5/19/2016,apartment,-34.636179,-58.439476,86000.0,9.0,11
200,5/7/2016,apartment,-34.636179,-58.439476,90000.0,9.0,11
201,4/27/2016,apartment,-34.636179,-58.439476,220500.0,9.0,11
202,4/27/2016,apartment,-34.636179,-58.439476,97000.0,9.0,11
203,5/7/2016,apartment,-34.636179,-58.439476,88000.0,9.0,11
204,5/19/2016,apartment,-34.636179,-58.439476,353000.0,9.0,11
205,4/27/2016,apartment,-34.636184,-58.439493999999996,228000.0,9.0,11
206,5/7/2016,apartment,-34.636179,-58.439476,328000.0,9.0,11
207,7/28/2016,apartment,-34.636179,-58.439476,97000.0,9.0,12
208,5/13/2017,apartment,-34.636179,-58.439476,105000.0,9.0,11
209,11/26/2016,apartment,-34.6353824,-58.43937729999999,330000.0,9.0,40
210,4/21/2017,apartment,-34.6353824,-58.43937729999999,330000.0,9.0,40
211,5/13/2017,apartment,-34.636179,-58.439476,86000.0,9.0,11
212,6/24/2017,apartment,-34.6353824,-58.43937729999999,330000.0,9.0,40
213,6/10/2017,apartment,-34.6361838,-58.4394936,98000.0,9.0,11
214,9/16/2017,apartment,-34.636179,-58.439476,87000.0,9.0,11
215,9/16/2017,apartment,-34.636179,-58.439476,220500.0,9.0,11
216,9/16/2017,apartment,-34.636179,-58.439476,86000.0,9.0,11
217,9/16/2017,apartment,-34.636179,-58.439476,88000.0,9.0,11
218,9/16/2017,apartment,-34.636179,-58.439476,105000.0,9.0,11
219,9/16/2017,apartment,-34.636179,-58.439476,97000.0,9.0,12
220,9/16/2017,apartment,-34.636179,-58.439476,92000.0,9.0,11
221,9/5/2017,apartment,-34.6353824,-58.43937729999999,330000.0,9.0,40
222,9/16/2017,apartment,-34.636184,-58.439493999999996,228000.0,9.0,11
223,11/4/2017,apartment,-34.6353824,-58.43937729999999,330000.0,9.0,40
224,11/18/2017,apartment,-34.6361544,-58.43950970000001,110000.0,9.0,6
225,11/27/2017,apartment,-34.6366594,-58.4393309,104025.93,9.0,11
226,11/27/2017,apartment,-34.6366594,-58.4393309,159547.88,9.0,11
227,11/14/2017,apartment,-34.6366594,-58.4393309,81207.03,9.0,11
228,11/14/2017,apartment,-34.6366594,-58.4393309,81207.03,9.0,11
229,11/14/2017,apartment,-34.6366594,-58.4393309,81207.03,9.0,11
230,11/14/2017,apartment,-34.6366594,-58.4393309,81207.03,9.0,11
231,11/14/2017,apartment,-34.6366594,-58.4393309,81207.03,9.0,11
232,11/14/2017,apartment,-34.6366594,-58.4393309,81207.03,9.0,11
233,11/14/2017,apartment,-34.6366594,-58.4393309,81207.03,9.0,11
234,11/14/2017,apartment,-34.6366594,-58.4393309,81207.03,9.0,11
235,11/14/2017,apartment,-34.6366594,-58.4393309,81207.03,9.0,11
236,11/14/2017,apartment,-34.6366594,-58.4393309,61908.4,9.0,11
237,11/14/2017,apartment,-34.6366594,-58.4393309,61908.4,9.0,11
238,11/14/2017,apartment,-34.6366594,-58.4393309,61908.4,9.0,11
239,11/14/2017,apartment,-34.6366594,-58.4393309,61908.4,9.0,11
240,11/14/2017,apartment,-34.6366594,-58.4393309,61908.4,9.0,11
241,11/14/2017,apartment,-34.6366594,-58.4393309,61908.4,9.0,11
242,11/14/2017,apartment,-34.6366594,-58.4393309,61908.4,9.0,11
243,11/14/2017,apartment,-34.6366594,-58.4393309,61908.4,9.0,11
244,11/14/2017,apartment,-34.6366594,-58.4393309,61908.4,9.0,11
245,11/14/2017,apartment,-34.6366594,-58.4393309,61908.4,9.0,11
246,11/14/2017,apartment,-34.6366594,-58.4393309,61908.4,9.0,11
247,11/14/2017,apartment,-34.6366594,-58.4393309,91907.23,9.0,11
248,11/27/2017,apartment,-34.6366594,-58.4393309,63909.76,9.0,11
249,11/14/2017,apartment,-34.6366594,-58.4393309,61952.35,9.0,11
250,11/14/2017,apartment,-34.6366594,-58.4393309,61952.35,9.0,11
251,11/14/2017,apartment,-34.6366594,-58.4393309,91224.45,9.0,11
252,11/14/2017,apartment,-34.6366594,-58.4393309,91224.45,9.0,11
253,11/14/2017,apartment,-34.6366594,-58.4393309,92781.7,9.0,11
254,11/14/2017,apartment,-34.6366594,-58.4393309,92781.7,9.0,11
255,11/14/2017,apartment,-34.6366594,-58.4393309,60484.29,9.0,11
256,11/14/2017,apartment,-34.6366594,-58.4393309,60484.29,9.0,11
257,11/14/2017,apartment,-34.6366594,-58.4393309,60484.29,9.0,11
258,11/14/2017,apartment,-34.6366594,-58.4393309,60484.29,9.0,11
259,11/14/2017,apartment,-34.6366594,-58.4393309,60484.29,9.0,11
260,11/14/2017,apartment,-34.6366594,-58.4393309,60484.29,9.0,11
261,11/14/2017,apartment,-34.6366594,-58.4393309,60484.29,9.0,11
262,11/14/2017,apartment,-34.6366594,-58.4393309,60484.29,9.0,11
263,11/14/2017,apartment,-34.6366594,-58.4393309,60973.64,9.0,11
264,11/14/2017,apartment,-34.6366594,-58.4393309,95717.87,9.0,11
265,11/27/2017,apartment,-34.6366594,-58.4393309,62931.06,9.0,11
266,11/14/2017,apartment,-34.6366594,-58.4393309,62931.06,9.0,11
267,11/14/2017,apartment,-34.6366594,-58.4393309,90378.65,9.0,11
268,11/14/2017,apartment,-34.6366594,-58.4393309,90378.65,9.0,11
269,11/14/2017,apartment,-34.6366594,-58.4393309,92671.52,9.0,11
270,11/14/2017,apartment,-34.6366594,-58.4393309,85203.36,9.0,11
271,11/14/2017,apartment,-34.6366594,-58.4393309,85203.36,9.0,11
272,11/14/2017,apartment,-34.6366594,-58.4393309,85203.36,9.0,11
273,11/14/2017,apartment,-34.6366594,-58.4393309,85203.36,9.0,11
274,11/14/2017,apartment,-34.6366594,-58.4393309,85203.36,9.0,11
275,11/14/2017,apartment,-34.6366594,-58.4393309,85203.36,9.0,11
276,11/14/2017,apartment,-34.6366594,-58.4393309,85203.36,9.0,11
277,11/14/2017,apartment,-34.6366594,-58.4393309,85203.36,9.0,11
278,11/14/2017,apartment,-34.6366594,-58.4393309,85203.36,9.0,11
279,11/14/2017,apartment,-34.6366594,-58.4393309,85203.36,9.0,11
280,11/14/2017,apartment,-34.6366594,-58.4393309,85203.36,9.0,11
281,11/14/2017,apartment,-34.6366594,-58.4393309,85203.36,9.0,11
282,11/14/2017,apartment,-34.6366594,-58.4393309,85203.36,9.0,11
283,11/14/2017,apartment,-34.6366594,-58.4393309,85203.36,9.0,11
284,11/14/2017,apartment,-34.6366594,-58.4393309,85203.36,9.0,11
285,11/14/2017,apartment,-34.6366594,-58.4393309,112896.84,9.0,11
286,11/14/2017,apartment,-34.6366594,-58.4393309,112896.84,9.0,11
287,11/14/2017,apartment,-34.6366594,-58.4393309,112896.84,9.0,11
288,11/14/2017,apartment,-34.6366594,-58.4393309,112896.84,9.0,11
289,11/14/2017,apartment,-34.6366594,-58.4393309,112896.84,9.0,11
290,11/14/2017,apartment,-34.6366594,-58.4393309,112896.84,9.0,11
291,11/14/2017,apartment,-34.6366594,-58.4393309,112896.84,9.0,11
292,11/14/2017,apartment,-34.6366594,-58.4393309,112896.84,9.0,11
293,11/14/2017,apartment,-34.6366594,-58.4393309,112896.84,9.0,11
294,11/14/2017,apartment,-34.6366594,-58.4393309,112896.84,9.0,11
295,11/14/2017,apartment,-34.6366594,-58.4393309,112896.84,9.0,11
296,1/19/2018,apartment,-34.6353824,-58.43937729999999,330000.0,9.0,40
297,1/19/2018,apartment,-34.6361544,-58.43950970000001,85000.0,9.0,11
298,5/17/2017,house,-34.63874570000001,-58.432559600000005,175000.0,9.0,13
299,4/28/2017,apartment,-34.6360516,-58.4428246,0.0,9.0,11
300,6/10/2017,apartment,-34.63554179999999,-58.4402995,98000.0,9.0,40
301,11/27/2017,house,-34.63521,-58.439094999999995,450000.0,9.0,11
302,10/12/2017,apartment,-34.631368200000004,-58.44188270000001,177000.0,9.0,11
303,1/18/2018,apartment,-34.63408629999999,-58.4462926,67000.0,9.0,36
304,11/19/2015,apartment,-34.6404539,-58.4452535,65900.0,9.0,19
305,11/19/2015,PH,-34.6404541,-58.44525329999999,65900.0,9.0,19
306,4/7/2017,apartment,-34.6394107,-58.446675600000006,78000.0,9.0,19
307,9/15/2017,house,-34.639704200000004,-58.44626829999999,465000.0,9.0,43
308,10/21/2015,apartment,-34.62818,-58.429483,123500.0,9.0,11
309,10/20/2015,apartment,-34.62818,-58.429483,111500.0,9.0,11
310,10/20/2015,apartment,-34.62818,-58.429483,111500.0,9.0,11
311,10/20/2015,apartment,-34.62818,-58.429483,111500.0,9.0,11
312,10/28/2015,apartment,-34.62818,-58.429483,116800.0,9.0,11
313,6/6/2015,apartment,-34.627932,-58.429742000000005,86286.0,9.0,11
314,8/7/2014,apartment,-34.628176,-58.430765,0.0,9.0,11
315,10/21/2015,apartment,-34.62818,-58.429483,106720.0,9.0,11
316,10/21/2015,apartment,-34.62818,-58.429483,106720.0,9.0,11
317,10/28/2015,apartment,-34.62818,-58.429483,246400.0,9.0,11
318,10/20/2015,apartment,-34.62818,-58.429483,104500.0,9.0,11
319,10/21/2015,apartment,-34.62818,-58.429483,104500.0,9.0,11
320,10/20/2015,apartment,-34.62818,-58.429483,116900.0,9.0,11
321,10/20/2015,apartment,-34.62818,-58.429483,113400.0,9.0,11
322,10/21/2015,apartment,-34.62818,-58.429483,117700.0,9.0,11
323,10/20/2015,apartment,-34.62818,-58.429483,75000.0,9.0,11
324,10/17/2015,apartment,-34.62818,-58.429483,137200.0,9.0,11
325,7/21/2015,apartment,-34.62824249,-58.43082428,170000.0,9.0,11
326,7/3/2015,apartment,-34.627911,-58.429627,296210.0,9.0,11
327,10/20/2015,apartment,-34.62818,-58.429483,108000.0,9.0,11
328,10/17/2015,apartment,-34.62818,-58.429483,108000.0,9.0,11
329,10/17/2015,apartment,-34.62818,-58.429483,71000.0,9.0,11
330,10/28/2015,apartment,-34.62818,-58.429483,208300.0,9.0,11
331,10/21/2015,apartment,-34.62818,-58.429483,144700.0,9.0,11
332,10/28/2015,apartment,-34.62818,-58.429483,351100.0,9.0,11
333,10/20/2015,apartment,-34.62818,-58.429483,101100.0,9.0,11
334,10/28/2015,apartment,-34.62818,-58.429483,354700.0,9.0,11
335,10/20/2015,apartment,-34.62818,-58.429483,76500.0,9.0,11
336,9/10/2015,apartment,-34.6276037,-58.430938299999994,104368.45,9.0,10
337,10/20/2015,apartment,-34.62818,-58.429483,67000.0,9.0,11
338,10/17/2015,apartment,-34.62818,-58.429483,67000.0,9.0,11
339,10/21/2015,apartment,-34.62818,-58.429483,94000.0,9.0,11
340,10/21/2015,apartment,-34.62818,-58.429483,94000.0,9.0,11
341,9/14/2015,apartment,-34.62818060000001,-58.4294831,0.0,9.0,11
342,9/14/2015,apartment,-34.62818060000001,-58.4294831,0.0,9.0,11
343,9/14/2015,apartment,-34.62818060000001,-58.4294831,0.0,9.0,11
344,9/14/2015,apartment,-34.62818060000001,-58.4294831,0.0,9.0,11
345,9/14/2015,apartment,-34.62818060000001,-58.4294831,0.0,9.0,11
346,9/14/2015,apartment,-34.62818060000001,-58.4294831,0.0,9.0,11
347,9/14/2015,apartment,-34.62818060000001,-58.4294831,0.0,9.0,11
348,10/20/2015,apartment,-34.62818,-58.429483,83000.0,9.0,11
349,10/28/2015,apartment,-34.62818,-58.429483,411200.0,9.0,11
350,10/21/2015,apartment,-34.62818,-58.429483,141700.0,9.0,11
351,10/21/2015,apartment,-34.62818,-58.429483,141700.0,9.0,11
352,10/20/2015,apartment,-34.62818,-58.429483,90000.0,9.0,11
353,10/20/2015,apartment,-34.62818,-58.429483,87000.0,9.0,11
354,8/14/2015,apartment,-34.62817001,-58.43076324,170000.0,9.0,11
355,6/11/2015,apartment,-34.6283,-58.429793999999994,88517.0,9.0,11
356,6/11/2015,apartment,-34.6283,-58.429793999999994,329751.0,9.0,11
357,6/1/2015,apartment,-34.62785762,-58.43220966,91500.0,9.0,11
358,6/1/2015,apartment,-34.62785762,-58.43220966,86500.0,9.0,11
359,6/1/2015,apartment,-34.62785762,-58.43220966,86500.0,9.0,11
360,6/1/2015,apartment,-34.62785762,-58.43220966,82500.0,9.0,11
361,6/1/2015,apartment,-34.62785762,-58.43220966,82500.0,9.0,11
362,6/1/2015,apartment,-34.62785762,-58.43220966,82500.0,9.0,11
363,6/1/2015,apartment,-34.62785762,-58.43220966,78500.0,9.0,11
364,6/1/2015,apartment,-34.62785762,-58.43220966,87500.0,9.0,11
365,6/1/2015,apartment,-34.62785762,-58.43220966,83500.0,9.0,11
366,6/1/2015,apartment,-34.62785762,-58.43220966,79500.0,9.0,11
